x,y,z,name,dist
82.4253233066017,12.630513186788308,2.14,小倉北区役所,0
79.67743808390095,13.64782655212532,2.09,勝山弓道場前,214.65175098095503
82.35009756628959,9.226695611197512,2.09,小倉城 大手門横,248.3928098262659
78.65027856244927,16.098413118908177,2.03,男女共同参画センター・ムーブ,374.9395333566293
81.10003761288105,7.146577220043144,2.05,松本清張記念館横,411.7102795856356
86.03891674933675,7.424230728184323,2.13,リバーウォーク横,463.0570998949749
89.82597105577506,15.094771326091344,2.15,医療センター横,571.4659213366584
88.8470266900097,7.6791569939212785,2.13,福岡銀行　小倉支店,593.3204265107368
91.22812331972452,13.785187722911695,2.15,商工貿易会館,650.6947293655218
91.64552520441508,11.15345314665118,2.17,平和通り交差点西,684.3436878779472
92.0390719465998,11.216274112492538,2.15,平和通り交差点東,712.1654917050095
82.06269989726438,1.51687048470293,1.94,西小倉駅前広場,811.2274417752606
92.7251254603925,5.602873623295793,2.1,レインボービル前,912.5640960698066
94.93919152525176,11.659393810044358,2.11,堺町公園,919.953237209346
93.12460526683228,5.998968011216903,2.1,セントシティ横,921.4359040192078
78.15903933197224,24.980432288956315,1.93,木町公園,953.787331008523
95.59934884298374,15.25132668968278,2.09,古船場町（浅香通り）,984.3708729463666
74.17624027807466,23.36687646549185,1.87,原町緑道,989.5542558607084
96.02929744711012,5.94141583611077,2.03,京町三丁目(博労町筋),1110.117473125854
91.15554815078602,25.159875495440435,1.97,三萩野交差点,1115.8808530866393
95.98190154516593,2.982556896537744,1.97,あるあるCity前,1217.6613507074528
94.71236824765766,4.0144224928295376e-11,1.92,小倉記念病院横,1288.436578567498
70.11727647479124,28.793015203871533,1.65,南小倉駅前自転車駐車場（南棟）,1484.7860642055966
100.0,28.586274929808145,1.78,三萩野公園(メディアドーム),1736.3338793146645
90.9813677453336,36.414956207102136,1.67,URアーベインルネス片野,1845.272685297964
87.25930374538798,69.06097476122989,0.59,北九州市立大学,4133.142964119897
0.0,26.4686906157793,0.0,THE OUTLETS KITAKYUSHU,6125.600240345557
